"""%Y-%m-%d""";X.DJI.Close;X.GDAXI.Close
2004-08-18;0.011;0.005589
2004-08-19;-0.004207;-0.0009423
2004-08-20;0.00688;-0.002792
2004-08-23;-0.003675;0.01591
2004-08-24;0.002536;-0.0003023
2004-08-25;0.008196;0.00473
2004-08-26;-0.0008185;0.01139
2004-08-27;0.002121;0.00492
2004-08-30;-0.007136;-0.003207
2004-08-31;0.005065;-0.01407
2004-09-01;-0.0005368;0.008526
2004-09-02;0.01191;0.004138
2004-09-03;-0.002927;0.008711
2004-09-06;0;0.00531
2004-09-07;0.00786;0.0003755
2004-09-08;-0.002692;-0.001256
2004-09-09;-0.002355;-0.008517
2004-09-10;0.002327;0.008998
2004-09-13;0.0001639;0.01717
2004-09-14;0.0003296;-0.001407
2004-09-15;-0.008448;-0.001521
2004-09-16;0.001282;0.005541
2004-09-17;0.003894;0.006142
2004-09-20;-0.007767;-0.002609
2004-09-21;0.003916;0.003348
2004-09-22;-0.01334;-0.01227
2004-09-23;-0.006976;-0.00935
2004-09-24;0.0008304;0.001187
2004-09-27;-0.00586;-0.009231
2004-09-28;0.008857;0.002037
2004-09-29;0.005822;0.009763
2004-09-30;-0.005537;-0.007029
2004-10-01;0.01109;0.02588
2004-10-04;0.002341;0.009546
2004-10-05;-0.003811;0.003818
2004-10-06;0.006097;0.0002346
2004-10-07;-0.01125;-0.001557
2004-10-08;-0.006957;-0.006904
2004-10-11;0.002659;0.0005676
2004-10-12;-0.0004752;-0.0151
2004-10-13;-0.007455;0.004646
2004-10-14;-0.01084;-0.008986
2004-10-15;0.003927;-0.004668
2004-10-18;0.002307;-0.001771
2004-10-19;-0.005913;0.01243
2004-10-20;-0.001081;-0.01314
2004-10-21;-0.002144;0.005521
2004-10-22;-0.011;0.0002745
2004-10-25;-0.0008017;-0.02073
2004-10-26;0.0141;0.002035
2004-10-27;0.01142;0.01714
2004-10-28;0.0002509;0.007748
2004-10-29;0.002289;0.0001667
2004-11-01;0.002681;0.01314
2004-11-02;-0.001858;0.006194
2004-11-03;0.01005;0.000364
2004-11-04;0.01738;0.0005792
2004-11-05;0.007031;0.005478
2004-11-08;0.0003629;0.001326
2004-11-09;-0.0004755;-0.000895
2004-11-10;-8.57E-05;0.005837
2004-11-11;0.00809;0.01014
2004-11-12;0.006585;0.003031
2004-11-15;0.001065;-0.002177
2004-11-16;-0.00595;-0.00415
2004-11-17;0.005887;0.01595
2004-11-18;0.002176;-0.001131
2004-11-19;-0.011;-0.01053
2004-11-22;0.003104;-0.002642
2004-11-23;0.0003031;-0.002576
2004-11-24;0.002637;0.002896
2004-11-25;0;0.00846
2004-11-26;0.0001825;-0.001462
2004-11-29;-0.004413;-0.001756
2004-11-30;-0.004581;-0.005072
2004-12-01;0.01543;0.01444
2004-12-02;-0.0004817;0.007229
2004-12-03;0.0006696;-0.001787
2004-12-06;-0.004272;-0.003561
2004-12-07;-0.01015;0.004451
2004-12-08;0.005125;-0.002679
2004-12-09;0.005568;-0.0122
2004-12-10;-0.0009101;0.005799
2004-12-13;0.00898;0.01065
2004-12-14;0.003578;0.002854
2004-12-15;0.001404;-0.004171
2004-12-16;0.001326;0.00474
2004-12-17;-0.005218;-0.01222
2004-12-20;0.001096;0.006977
2004-12-21;0.009134;0.0006741
2004-12-22;0.005234;0.00636
2004-12-23;0.001038;0.002435
2004-12-24;0;0
2004-12-27;-0.004721;-0.003832
2004-12-28;0.00725;0.006221
2004-12-29;-0.002338;-0.0033
2004-12-30;-0.002671;0.001959
2004-12-31;-0.001602;0
2005-01-03;-0.004981;0.008295
2005-01-04;-0.009237;-0.00024
2005-01-05;-0.003104;-0.007547
2005-01-06;0.002361;0.009978
2005-01-07;-0.001783;0.003588
2005-01-10;0.001608;-0.002094
2005-01-11;-0.006121;-0.01153
2005-01-12;0.005815;-0.01162
2005-01-13;-0.0106;0.0007885
2005-01-14;0.004954;0.004789
2005-01-17;0;0.003102
2005-01-18;0.006682;0.001224
2005-01-19;-0.008392;-0.001215
2005-01-20;-0.00652;-0.005934
2005-01-21;-0.007523;-0.001596
2005-01-24;-0.002349;-0.002807
2005-01-25;0.008925;0.007601
2005-01-26;0.003533;-0.004695
2005-01-27;-0.002975;0.0005433
2005-01-28;-0.003848;-0.003469
2005-01-31;0.005999;0.01254
2005-02-01;0.005893;0.005886
2005-02-02;0.004241;0.003811
2005-02-03;-0.0003483;-0.00342
2005-02-04;0.01155;0.01337
2005-02-07;-3.45E-05;0.006219
2005-02-08;0.0008274;0.001154
2005-02-09;-0.005659;-0.004181
2005-02-10;0.007986;-0.002562
2005-02-11;0.004307;0.01049
2005-02-14;-0.0004521;-0.0003191
2005-02-15;0.004271;0.003557
2005-02-16;-0.0002252;-0.007584
2005-02-17;-0.007469;0.0002083
2005-02-18;0.002875;-0.002339
2005-02-21;0;-0.001407
2005-02-22;-0.01627;-0.006945
2005-02-23;0.005881;-0.002907
2005-02-24;0.007002;-0.001479
2005-02-25;0.008597;0.01025
2005-02-28;-0.006976;0.0004253
2005-03-01;0.005906;0.007586
2005-03-02;-0.001666;0.002235
2005-03-03;0.001946;-0.004599
2005-03-04;0.009876;0.01142
2005-03-07;-0.0003373;0.001033
2005-03-08;-0.002219;-0.00716
2005-03-09;-0.009854;-0.004765
2005-03-10;0.004238;-0.008704
2005-03-11;-0.007135;0.005245
2005-03-14;0.002794;0.001561
2005-03-15;-0.005514;0.004658
2005-03-16;-0.01048;-0.01807
2005-03-17;-0.0006322;0.001579
2005-03-18;0.0003124;0.002606
2005-03-21;-0.006066;-0.007148
2005-03-22;-0.009021;0.005647
2005-03-23;-0.001385;-0.0008081
2005-03-24;-0.001258;0.006096
2005-03-25;0;0
2005-03-28;0.004088;0
2005-03-29;-0.007654;0.001907
2005-03-30;0.01291;-0.001005
2005-03-31;-0.003532;0.0002875
2005-04-01;-0.009514;0.005677
2005-04-04;0.001617;-0.007376
2005-04-05;0.003575;0.004876
2005-04-06;0.002632;0.003791
2005-04-07;0.005734;0.002358
2005-04-08;-0.00809;0.002539
2005-04-11;-0.001222;-0.001044
2005-04-12;0.00567;-0.005467
2005-04-13;-0.00995;0.007649
2005-04-14;-0.0121;-0.0008265
2005-04-15;-0.01878;-0.02061
2005-04-18;-0.001613;-0.02585
2005-04-19;0.005561;0.0005733
2005-04-20;-0.01143;-0.0062
2005-04-21;0.02039;0.003602
2005-04-22;-0.005977;0.006972
2005-04-25;0.00831;0.005648
2005-04-26;-0.008958;-0.003113
2005-04-27;0.004685;-0.01062
2005-04-28;-0.01267;-0.00261
2005-04-29;0.01206;0.001612
2005-05-02;0.00579;0.009319
2005-05-03;0.000512;0.005082
2005-05-04;0.01237;0.004421
2005-05-05;-0.004271;0.008211
2005-05-06;0.0004854;0.002683
2005-05-09;0.003757;-0.004335
2005-05-10;-0.009991;-0.009664
2005-05-11;0.00186;-0.001641
2005-05-12;-0.01081;0.005379
2005-05-13;-0.004856;0.002025
2005-05-16;0.011;-0.003167
2005-05-17;0.007733;-0.002445
2005-05-18;0.01275;0.01698
2005-05-19;0.002743;0.008249
2005-05-20;-0.00203;5.96E-05
2005-05-23;0.00492;0.01055
2005-05-24;-0.001891;-0.002342
2005-05-25;-0.004378;-0.001616
2005-05-26;0.007602;0.01066
2005-05-27;0.0004696;0.001826
2005-05-30;0;0.008004
2005-05-31;-0.007146;-0.004429
2005-06-01;0.00784;0.01481
2005-06-02;0.0003431;0.001104
2005-06-03;-0.008805;-0.004817
2005-06-06;0.0005791;-0.002915
2005-06-07;0.001531;0.01517
2005-06-08;-0.0005926;-0.001912
2005-06-09;0.002494;0.001197
2005-06-10;0.0009146;0.005104
2005-06-13;0.0009441;0.002855
2005-06-14;0.002374;-0.001636
2005-06-15;0.001781;-0.009468
2005-06-16;0.001162;0.006891
2005-06-17;0.00419;0.005379
2005-06-20;-0.001316;-0.003854
2005-06-21;-0.0008893;0.004622
2005-06-22;-0.001108;0.00249
2005-06-23;-0.01585;0.001704
2005-06-24;-0.01193;-0.01327
2005-06-27;-0.0006848;-0.009386
2005-06-28;0.0111;0.007409
2005-06-29;-0.002998;0.005726
2005-06-30;-0.009638;0.000578
2005-07-01;0.002767;0.006691
2005-07-04;0;0.001372
2005-07-05;0.006613;-0.004283
2005-07-06;-0.009797;0.002569
2005-07-07;0.003073;-0.01866
2005-07-08;0.01415;0.01485
2005-07-11;0.006732;0.01413
2005-07-12;-0.0005544;-0.002222
2005-07-13;0.004129;0.005756
2005-07-14;0.006749;0.004133
2005-07-15;0.001124;0.002896
2005-07-18;-0.006207;0.001414
2005-07-19;0.006745;0.01074
2005-07-20;0.003992;0.002922
2005-07-21;-0.005759;0.009438
2005-07-22;0.0022;0.001454
2005-07-25;-0.005149;0.001198
2005-07-26;-0.001578;0.0001631
2005-07-27;0.005403;0.002446
2005-07-28;0.006415;0.007622
2005-07-29;-0.006056;-0.001227
2005-08-01;-0.00167;0.0008898
2005-08-02;0.005687;0.008555
2005-08-03;0.001296;-0.001978
2005-08-04;-0.008212;-0.01002
2005-08-05;-0.00492;-0.009665
2005-08-08;-0.002;0.00221
2005-08-09;0.007445;0.0147
2005-08-10;-0.002005;0.01638
2005-08-11;0.008598;-0.007369
2005-08-12;-0.008042;-0.003357
2005-08-15;0.00321;-0.003041
2005-08-16;-0.01144;-0.007858
2005-08-17;0.003538;-0.002532
2005-08-18;0.0003989;-0.004153
2005-08-19;0.0004083;0.01608
2005-08-22;0.001009;0.002387
2005-08-23;-0.004771;-0.004858
2005-08-24;-0.008085;-0.0003641
2005-08-25;0.001509;-0.01227
2005-08-26;-0.005117;-0.01498
2005-08-29;0.006305;0.005927
2005-08-30;-0.004812;-0.004273
2005-08-31;0.006584;0.007893
2005-09-01;-0.002098;0.00274
2005-09-02;-0.001173;-0.00106
2005-09-05;0;0.01479
2005-09-06;0.01349;0.01182
2005-09-07;0.004171;0.003989
2005-09-08;-0.003539;0.0009238
2005-09-09;0.007768;0.002636
2005-09-12;0.0004101;-0.003191
2005-09-13;-0.008036;-0.01781
2005-09-14;-0.003658;0.001893
2005-09-15;0;-0.001057
2005-09-16;0.007848;0.01628
2005-09-19;-0.007954;-0.01218
2005-09-20;-0.007235;0.007428
2005-09-21;-0.009923;-0.01782
2005-09-22;0.004233;-0.005391
2005-09-23;-0.0002361;0.006899
2005-09-26;0.002305;0.0234
2005-09-27;0.001204;-0.006479
2005-09-28;0.001612;0.01655
2005-09-29;0.007581;-0.005476
2005-09-30;0.001507;0.00456
2005-10-03;-0.003148;0.007495
2005-10-04;-0.008998;0.01095
2005-10-05;-0.01192;-0.01344
2005-10-06;-0.002937;-0.01034
2005-10-07;0.0005063;-0.001895
2005-10-10;-0.005216;0.002995
2005-10-11;0.001406;0.001923
2005-10-12;-0.003544;-0.01012
2005-10-13;-3.03E-05;-0.006384
2005-10-14;0.006901;0.005136
2005-10-17;0.005889;0.000657
2005-10-18;-0.006091;-0.006377
2005-10-19;0.01245;-0.02067
2005-10-20;-0.01286;0.003763
2005-10-21;-0.006428;-0.005328
2005-10-24;0.01648;0.01302
2005-10-25;-0.0006868;-0.005897
2005-10-26;-0.003174;0.005693
2005-10-27;-0.01118;-0.01952
2005-10-28;0.01675;0.004068
2005-10-31;0.003579;0.02121
2005-11-01;-0.003195;-0.001324
2005-11-02;0.006318;0.006536
2005-11-03;0.00475;0.01127
2005-11-04;0.0007761;-0.00315
2005-11-07;0.005254;0.005781
2005-11-08;-0.004403;-0.003064
2005-11-09;0.0006156;0.000509
2005-11-10;0.008863;0.0008318
2005-11-11;0.004308;0.01488
2005-11-14;0.001041;0.00033
2005-11-15;-0.001004;0.003564
2005-11-16;-0.001094;-0.00572
2005-11-17;0.00425;0.003587
2005-11-18;0.004292;0.004652
2005-11-21;0.004998;0.009153
2005-11-22;0.004716;0.0007946
2005-11-23;0.0041;0.004119
2005-11-24;0;-0.00156
2005-11-25;0.001422;0.001212
2005-11-28;-0.003748;-0.00341
2005-11-29;-0.0002351;0.004412
2005-11-30;-0.007586;-0.00117
2005-12-01;0.009826;0.01399
2005-12-02;-0.003218;0.007838
2005-12-05;-0.003915;-0.007779
2005-12-06;0.002015;0.006433
2005-12-07;-0.004241;-0.006454
2005-12-08;-0.005174;0.00379
2005-12-09;0.002179;-0.0008743
2005-12-12;-0.001003;0.003606
2005-12-13;0.005183;0.001709
2005-12-14;0.005509;-0.004439
2005-12-15;-0.0001691;0.001712
2005-12-16;-0.0005589;0.01086
2005-12-19;-0.003598;-0.0006502
2005-12-20;-0.002863;0.001199
2005-12-21;0.002605;0.007556
2005-12-22;0.005129;0.0001945
2005-12-23;-0.0005668;0.00384
2005-12-26;0;0
2005-12-27;-0.009741;0.004748
2005-12-28;0.001714;0.0004242
2005-12-29;-0.00106;0.002096
2005-12-30;-0.006262;-0.009261
2006-01-02;0;0.007685
2006-01-03;0.01205;0.001961
2006-01-04;0.003014;0.01146
2006-01-05;0.0001838;-0.001284
2006-01-06;0.007065;0.003581
2006-01-09;0.004787;0.0001427
2006-01-10;-2.91E-05;-0.007687
2006-01-11;0.002889;0.006924
2006-01-12;-0.007369;0.001669
2006-01-13;-0.0002272;-0.01071
2006-01-16;0;0.005738
2006-01-17;-0.005815;-0.009928
2006-01-18;-0.003812;-0.01189
2006-01-19;0.002379;0.006508
2006-01-20;-0.0198;-0.01518
2006-01-23;0.002002;-5.61E-05
2006-01-24;0.002191;-0.0027
2006-01-25;-0.0002315;0.01725
2006-01-26;0.009269;0.0222
2006-01-27;0.009001;0.0176
2006-01-30;-0.0006686;0.00223
2006-01-31;-0.003222;0.002492
2006-02-01;0.008166;0.009189
2006-02-02;-0.009353;-0.01353
2006-02-03;-0.005392;0.00133
2006-02-06;0.0004307;0.001706
2006-02-07;-0.004503;0.001083
2006-02-08;0.01008;-0.001148
2006-02-09;0.002275;0.01354
2006-02-10;0.003275;-0.007376
2006-02-13;-0.002451;0.009576
2006-02-14;0.01241;0.001227
2006-02-15;0.002769;0.0001683
2006-02-16;0.005565;0.004307
2006-02-17;-0.0004821;0.001076
2006-02-20;0;-0.000264
2006-02-21;-0.004171;0.001223
2006-02-22;0.006134;0.01046
2006-02-23;-0.00612;-0.0007133
2006-02-24;-0.000666;0.002201
2006-02-27;0.003222;0.007528
2006-02-28;-0.009428;-0.02034
2006-03-01;0.005454;0.0121
2006-03-02;-0.002538;-0.01427
2006-03-03;-0.0003556;-0.01078
2006-03-06;-0.005732;0.005682
2006-03-07;0.002015;-0.002572
2006-03-08;0.002279;-0.01155
2006-03-09;-0.003045;0.01032
2006-03-10;0.009439;0.0126
2006-03-13;-2.89E-05;0.008617
2006-03-14;0.006777;0.002681
2006-03-15;0.005226;0.00469
2006-03-16;0.00387;-0.000117
2006-03-17;0.002344;-0.002616
2006-03-20;-0.000454;0.003464
2006-03-21;-0.00347;0.001535
2006-03-22;0.007268;0.003453
2006-03-23;-0.004174;0.002492
2006-03-24;0.0008585;0.004367
2006-03-27;-0.002651;-0.01024
2006-03-28;-0.008531;-0.003665
2006-03-29;0.005468;0.004091
2006-03-30;-0.005812;0.01167
2006-03-31;-0.003718;-0.002361
2006-04-03;0.003201;0.008999
2006-04-04;0.005272;-0.001695
2006-04-05;0.003181;0.002549
2006-04-06;-0.002053;0.0003632
2006-04-07;-0.008637;-0.0131
2006-04-10;0.001913;0.008444
2006-04-11;-0.004651;-0.01594
2006-04-12;0.003631;-0.001223
2006-04-13;0.0006898;0.002931
2006-04-14;0;0
2006-04-17;-0.005751;0
2006-04-18;0.01746;-0.002705
2006-04-19;0.000887;0.01533
2006-04-20;0.005669;0.01153
2006-04-21;0.0004019;0.005177
2006-04-24;-0.0009813;-0.002573
2006-04-25;-0.004692;-4.77E-05
2006-04-26;0.006294;0.004648
2006-04-27;0.002465;-0.006469
2006-04-28;-0.001351;-0.00958
2006-05-01;-0.0021;0
2006-05-02;0.006428;0.006865
2006-05-03;-0.001417;-0.0137
2006-05-04;0.003378;0.01172
2006-05-05;0.01207;0.01217
2006-05-08;0.0005872;0.0024
2006-05-09;0.004756;0.002077
2006-05-10;0.0002474;-0.003645
2006-05-11;-0.01226;-0.01046
2006-05-12;-0.01047;-0.02313
2006-05-15;0.004189;-0.01007
2006-05-16;-0.0007773;-0.0008728
2006-05-17;-0.01894;-0.03463
2006-05-18;-0.006924;0.002359
2006-05-19;0.001416;0.001095
2006-05-22;-0.001683;-0.02247
2006-05-23;-0.002427;0.02357
2006-05-24;0.001708;-0.0162
2006-05-25;0.008396;0.02105
2006-05-26;0.006008;0.01432
2006-05-29;0;-0.005776
2006-05-30;-0.01646;-0.02331
2006-05-31;0.006637;0.01245
2006-06-01;0.008201;0.002584
2006-06-02;-0.001103;-0.003607
2006-06-05;-0.01786;-0.01165
2006-06-06;-0.004225;-0.02128
2006-06-07;-0.006496;0.007445
2006-06-08;0.0007243;-0.02941
2006-06-09;-0.004297;0.0149
2006-06-12;-0.009162;-0.01262
2006-06-13;-0.008041;-0.01935
2006-06-14;0.01029;0.002614
2006-06-15;0.01816;0.02167
2006-06-16;-5.90E-05;-0.008559
2006-06-19;-0.006598;0.01169
2006-06-20;0.002987;0.009948
2006-06-21;0.009488;0.001782
2006-06-22;-0.005462;0.005438
2006-06-23;-0.002728;-0.0006653
2006-06-26;0.0051;-0.002736
2006-06-27;-0.01097;-0.01011
2006-06-28;0.004459;-0.0004177
2006-06-29;0.0196;0.02261
2006-06-30;-0.003633;0.01805
2006-07-03;0.006953;0.005156
2006-07-04;0;0.002853
2006-07-05;-0.00681;-0.01821
2006-07-06;0.006567;0.01234
2006-07-07;-0.01207;-0.002394
2006-07-10;0.001161;0.004297
2006-07-11;0.002808;-0.01595
2006-07-12;-0.01098;0.003871
2006-07-13;-0.01527;-0.0198
2006-07-14;-0.009909;-0.01919
2006-07-17;0.0007456;-0.0009706
2006-07-18;0.004815;-0.003719
2006-07-19;0.01946;0.02605
2006-07-20;-0.007595;0.001178
2006-07-21;-0.00548;-0.01724
2006-07-24;0.01667;0.02304
2006-07-25;0.004754;-0.002206
2006-07-26;-0.0001081;0.003111
2006-07-27;-0.0001874;0.01352
2006-07-28;0.01069;0.008157
2006-07-31;-0.003037;-0.004119
2006-08-01;-0.005374;-0.01511
2006-08-02;0.006646;0.01491
2006-08-03;0.003803;-0.007206
2006-08-04;-0.0001993;0.01461
2006-08-07;-0.001867;-0.01698
2006-08-08;-0.00409;0.004478
2006-08-09;-0.008756;0.008964
2006-08-10;0.004341;-0.01268
2006-08-11;-0.003273;-0.0004601
2006-08-14;0.000888;0.01124
2006-08-15;0.01186;0.01479
2006-08-16;0.008588;0.006237
2006-08-17;0.0006919;0.003532
2006-08-18;0.004095;-0.002831
2006-08-21;-0.003206;-0.003822
2006-08-22;-0.0004585;0.004061
2006-08-23;-0.003705;-0.007395
2006-08-24;0.0005805;0.006651
2006-08-25;-0.001807;-0.000449
2006-08-28;0.006005;0.007461
2006-08-29;0.001578;-0.001362
2006-08-30;0.00114;0.003502
2006-08-31;-0.0001546;-0.001358
2006-09-01;0.007266;0.002892
2006-09-04;0;0.00563
2006-09-05;0.0004474;-0.00435
2006-09-06;-0.005515;-0.01214
2006-09-07;-0.006576;-0.006791
2006-09-08;0.00534;0.003724
2006-09-11;0.0004151;0.000552
2006-09-12;0.008845;0.01292
2006-09-13;0.003926;0.005479
2006-09-14;-0.001381;0.0002116
2006-09-15;0.002892;0.00515
2006-09-18;-0.0004992;-0.001945
2006-09-19;-0.00122;-0.008961
2006-09-20;0.006243;0.01368
2006-09-21;-0.006909;0.001284
2006-09-22;-0.002181;-0.01329
2006-09-25;0.005866;0.003112
2006-09-26;0.008052;0.009943
2006-09-27;0.0017;0.004867
2006-09-28;0.002496;-9.18E-05
2006-09-29;-0.003366;0.00253
2006-10-02;-0.0007469;-0.0008114
2006-10-03;0.004871;-0.001208
2006-10-04;0.01046;0.008996
2006-10-05;0.001356;0.00477
2006-10-06;-0.00139;0.001733
2006-10-09;0.0006411;-0.0002334
2006-10-10;0.000789;0.00546
2006-10-11;-0.001268;0.0002844
2006-10-12;0.008031;0.00665
2006-10-13;0.001072;0.002173
2006-10-16;0.001677;0.002081
2006-10-17;-0.002555;-0.01161
2006-10-18;0.003564;0.01101
2006-10-19;0.001587;-0.0008673
2006-10-20;-0.0007795;0.004103
2006-10-23;0.009498;0.006442
2006-10-24;0.0009049;0.0007382
2006-10-25;0.0005605;0.002781
2006-10-26;0.002385;0.003071
2006-10-27;-0.006053;-0.003451
2006-10-30;-0.0003119;-0.0006948
2006-10-31;-0.0004767;0.001713
2006-11-01;-0.004123;0.003659
2006-11-02;-0.001038;-0.01096
2006-11-03;-0.002708;0.002859
2006-11-06;0.009921;0.01424
2006-11-07;0.004222;0.004934
2006-11-08;0.001625;-0.001998
2006-11-09;-0.006033;0.001483
2006-11-10;0.0004238;-0.0001431
2006-11-13;0.001935;0.00564
2006-11-14;0.007074;-0.0009937
2006-11-15;0.002754;0.006789
2006-11-16;0.004407;0.001884
